elevation,aspect,slope,hhdist,vhdist,hrdist,hfpdist,wilderness_area,soil_type,climate_zone,geologic_zone,target
3529.0,324.0,15.0,342.0,35.0,1634.0,2089.0,neota,8776,8,7,7.0
3514.0,332.0,16.0,218.0,20.0,1683.0,2096.0,neota,8776,8,7,7.0
3522.0,322.0,18.0,277.0,28.0,1672.0,2106.0,neota,8776,8,7,7.0
3515.0,325.0,17.0,182.0,21.0,1718.0,2121.0,neota,8776,8,7,7.0
3520.0,330.0,18.0,212.0,26.0,1712.0,2126.0,neota,8776,8,7,7.0
3547.0,343.0,9.0,391.0,53.0,1687.0,2161.0,neota,8776,8,7,7.0
3525.0,330.0,21.0,180.0,31.0,1747.0,2151.0,neota,8776,8,7,7.0
3552.0,331.0,21.0,270.0,58.0,1761.0,2195.0,neota,8776,8,7,7.0
3550.0,340.0,21.0,210.0,56.0,1800.0,2215.0,neota,8776,8,7,7.0
3571.0,333.0,20.0,270.0,77.0,1820.0,2254.0,neota,8776,8,7,7.0
3571.0,66.0,16.0,360.0,77.0,1809.0,2271.0,neota,8776,8,7,7.0
3376.0,97.0,8.0,633.0,105.0,2174.0,2713.0,neota,8771,8,7,1.0
3295.0,66.0,8.0,466.0,4.0,1631.0,3161.0,neota,7756,7,7,2.0
3585.0,343.0,13.0,247.0,91.0,1884.0,2308.0,neota,8776,8,7,7.0
3591.0,337.0,16.0,216.0,87.0,1953.0,2359.0,neota,8776,8,7,7.0
3598.0,345.0,13.0,268.0,104.0,1943.0,2368.0,neota,8776,8,7,7.0
3418.0,113.0,16.0,484.0,-46.0,2047.0,2835.0,neota,8772,8,7,1.0
3643.0,129.0,3.0,218.0,94.0,2131.0,2538.0,neota,8776,8,7,7.0
3635.0,183.0,10.0,182.0,86.0,2155.0,2571.0,neota,8776,8,7,7.0
3378.0,111.0,11.0,495.0,75.0,1905.0,2974.0,neota,8771,8,7,1.0
3344.0,90.0,12.0,319.0,41.0,1724.0,3155.0,neota,8771,8,7,1.0
3365.0,121.0,11.0,277.0,47.0,1698.0,3185.0,neota,8771,8,7,1.0
3256.0,138.0,14.0,90.0,-7.0,1300.0,3120.0,neota,7202,7,2,2.0
3289.0,297.0,2.0,42.0,9.0,1415.0,3330.0,neota,7202,7,2,2.0
3229.0,132.0,19.0,30.0,8.0,1120.0,2940.0,neota,7202,7,2,2.0
3378.0,95.0,8.0,242.0,39.0,1744.0,3166.0,neota,8771,8,7,1.0
3308.0,53.0,10.0,0.0,0.0,1374.0,3504.0,neota,8771,8,7,2.0
3322.0,18.0,4.0,0.0,0.0,1398.0,3483.0,neota,8771,8,7,2.0
3161.0,77.0,13.0,108.0,13.0,713.0,2589.0,neota,7202,7,2,2.0
3352.0,99.0,11.0,30.0,-2.0,1612.0,3357.0,neota,8703,8,7,1.0
3269.0,37.0,7.0,175.0,-1.0,1087.0,3132.0,neota,7202,7,2,2.0
3253.0,75.0,5.0,362.0,-20.0,900.0,3093.0,neota,7202,7,2,2.0
3386.0,207.0,15.0,295.0,41.0,2440.0,3393.0,neota,7756,7,7,1.0
3372.0,70.0,11.0,395.0,17.0,1104.0,3808.0,neota,8771,8,7,1.0
3139.0,129.0,7.0,212.0,61.0,150.0,2305.0,neota,7756,7,7,1.0
3388.0,120.0,13.0,324.0,55.0,1099.0,3918.0,neota,8771,8,7,1.0
3326.0,116.0,15.0,247.0,-6.0,849.0,3631.0,neota,7756,7,7,2.0
3145.0,123.0,16.0,170.0,67.0,127.0,2613.0,neota,7756,7,7,1.0
3307.0,92.0,16.0,210.0,9.0,2387.0,3803.0,neota,7757,7,7,7.0
3402.0,137.0,21.0,277.0,73.0,1018.0,4089.0,neota,8771,8,7,2.0
3200.0,187.0,11.0,30.0,-4.0,2240.0,3917.0,neota,7202,7,2,1.0
3399.0,134.0,15.0,660.0,70.0,1207.0,4055.0,neota,8771,8,7,1.0
3285.0,215.0,11.0,212.0,0.0,1846.0,3933.0,neota,7756,7,7,1.0
3277.0,100.0,18.0,30.0,-6.0,2495.0,3989.0,neota,7757,7,7,7.0
3293.0,125.0,28.0,108.0,-37.0,633.0,3728.0,neota,7701,7,7,2.0
3325.0,107.0,18.0,60.0,-11.0,2363.0,4004.0,neota,8703,8,7,7.0
3277.0,91.0,18.0,0.0,0.0,2505.0,4019.0,neota,7757,7,7,7.0
3336.0,103.0,14.0,30.0,-6.0,2318.0,4029.0,neota,8703,8,7,7.0
3312.0,82.0,15.0,30.0,5.0,2402.0,4036.0,neota,8703,8,7,7.0
3180.0,147.0,8.0,30.0,0.0,2239.0,4045.0,neota,7101,7,1,1.0
3355.0,253.0,23.0,607.0,-1.0,1464.0,4065.0,neota,7757,7,7,1.0
3287.0,212.0,13.0,417.0,134.0,1634.0,4091.0,neota,7756,7,7,1.0
3298.0,130.0,22.0,201.0,-23.0,658.0,4014.0,neota,7756,7,7,2.0
3255.0,196.0,21.0,295.0,102.0,1634.0,4175.0,neota,7756,7,7,1.0
3376.0,192.0,12.0,807.0,238.0,1061.0,4315.0,neota,7757,7,7,2.0
3120.0,173.0,8.0,234.0,42.0,124.0,3409.0,neota,7201,7,2,1.0
3188.0,80.0,19.0,162.0,14.0,2174.0,4298.0,neota,7202,7,2,1.0
3111.0,169.0,10.0,212.0,33.0,108.0,3462.0,neota,7201,7,2,1.0
3350.0,176.0,14.0,726.0,21.0,870.0,4468.0,neota,7757,7,7,1.0
3108.0,180.0,9.0,228.0,30.0,150.0,3556.0,neota,7201,7,2,2.0
3175.0,124.0,19.0,418.0,-146.0,319.0,3841.0,neota,7201,7,2,2.0
3336.0,139.0,9.0,684.0,7.0,764.0,4519.0,neota,7757,7,7,1.0
3157.0,38.0,8.0,90.0,3.0,1784.0,4445.0,neota,7201,7,2,1.0
3293.0,70.0,19.0,192.0,10.0,2214.0,4526.0,neota,8772,8,7,1.0
3220.0,215.0,24.0,309.0,82.0,955.0,4676.0,neota,7201,7,2,2.0
3305.0,23.0,10.0,170.0,10.0,1825.0,4867.0,neota,7201,7,2,1.0
3144.0,37.0,10.0,67.0,7.0,1104.0,4899.0,neota,7201,7,2,1.0
3290.0,45.0,16.0,426.0,22.0,1570.0,4959.0,neota,7201,7,2,1.0
3305.0,9.0,16.0,607.0,168.0,1150.0,5340.0,neota,7700,7,7,1.0
3266.0,77.0,17.0,488.0,130.0,949.0,5344.0,neota,7201,7,2,1.0
3140.0,108.0,10.0,270.0,29.0,323.0,5527.0,neota,7202,7,2,1.0
3154.0,97.0,10.0,446.0,28.0,424.0,5711.0,neota,7202,7,2,1.0
3160.0,77.0,9.0,470.0,49.0,424.0,5753.0,neota,7202,7,2,1.0
3147.0,108.0,8.0,424.0,27.0,382.0,5702.0,neota,7202,7,2,1.0
