elevation,aspect,slope,hhdist,vhdist,hrdist,hfpdist,wilderness_area,soil_type,climate_zone,geologic_zone,target
2322.0,246.0,21.0,350.0,209.0,977.0,459.0,poudre,2704,2,7,4.0
2331.0,185.0,15.0,324.0,218.0,957.0,430.0,poudre,2717,2,7,4.0
2304.0,117.0,41.0,277.0,193.0,918.0,371.0,poudre,2704,2,7,4.0
2278.0,115.0,43.0,255.0,167.0,900.0,342.0,poudre,2704,2,7,4.0
2253.0,117.0,41.0,234.0,149.0,882.0,313.0,poudre,2704,2,7,4.0
2216.0,122.0,33.0,192.0,116.0,849.0,256.0,poudre,2704,2,7,4.0
2199.0,122.0,31.0,170.0,99.0,834.0,228.0,poudre,2704,2,7,4.0
2185.0,121.0,28.0,150.0,85.0,819.0,201.0,poudre,2704,2,7,4.0
2159.0,125.0,25.0,124.0,59.0,792.0,150.0,poudre,2704,2,7,4.0
2124.0,128.0,29.0,85.0,37.0,759.0,95.0,poudre,2704,2,7,4.0
2110.0,113.0,30.0,60.0,32.0,750.0,90.0,poudre,2704,2,7,4.0
2078.0,85.0,13.0,0.0,0.0,735.0,108.0,poudre,2704,2,7,4.0
2165.0,305.0,29.0,175.0,97.0,720.0,285.0,poudre,4703,4,7,3.0
2233.0,326.0,26.0,319.0,162.0,735.0,459.0,poudre,4703,4,7,3.0
2239.0,329.0,25.0,342.0,175.0,742.0,488.0,poudre,4703,4,7,3.0
2217.0,68.0,18.0,30.0,-11.0,930.0,967.0,poudre,2706,2,7,4.0
2139.0,83.0,24.0,0.0,0.0,750.0,789.0,poudre,2706,2,7,4.0
2106.0,148.0,21.0,30.0,3.0,630.0,671.0,poudre,2717,2,7,3.0
2008.0,21.0,3.0,0.0,0.0,270.0,323.0,poudre,5101,5,1,4.0
2011.0,8.0,15.0,30.0,2.0,240.0,295.0,poudre,5101,5,1,4.0
2006.0,35.0,23.0,30.0,2.0,210.0,268.0,poudre,5101,5,1,4.0
2376.0,249.0,24.0,497.0,16.0,268.0,750.0,poudre,4703,4,7,3.0
2149.0,68.0,9.0,0.0,0.0,916.0,819.0,poudre,5101,5,1,4.0
2151.0,349.0,12.0,30.0,1.0,932.0,808.0,poudre,5101,5,1,4.0
2267.0,335.0,27.0,212.0,155.0,738.0,234.0,poudre,4703,4,7,3.0
2287.0,347.0,35.0,268.0,178.0,684.0,180.0,poudre,4703,4,7,3.0
2104.0,134.0,15.0,0.0,0.0,1380.0,859.0,poudre,2702,2,7,4.0
2103.0,25.0,4.0,0.0,0.0,1381.0,853.0,poudre,2702,2,7,4.0
2102.0,31.0,14.0,30.0,-2.0,1383.0,849.0,poudre,6102,6,1,4.0
2095.0,8.0,9.0,30.0,-3.0,1385.0,845.0,poudre,6102,6,1,4.0
2101.0,268.0,18.0,0.0,0.0,1388.0,842.0,poudre,6102,6,1,4.0
2093.0,16.0,6.0,0.0,0.0,1406.0,842.0,poudre,6102,6,1,4.0
2256.0,301.0,28.0,330.0,181.0,1505.0,926.0,poudre,4703,4,7,3.0
2328.0,91.0,16.0,492.0,34.0,1381.0,967.0,poudre,2703,2,7,4.0
2305.0,119.0,18.0,458.0,11.0,1332.0,908.0,poudre,2703,2,7,4.0
2298.0,126.0,29.0,395.0,4.0,1103.0,612.0,poudre,2704,2,7,4.0
2287.0,141.0,22.0,400.0,167.0,1082.0,582.0,poudre,2704,2,7,4.0
2320.0,229.0,20.0,324.0,207.0,999.0,466.0,poudre,2704,2,7,4.0
2319.0,160.0,22.0,309.0,206.0,979.0,437.0,poudre,2717,2,7,4.0
2311.0,135.0,35.0,283.0,198.0,960.0,408.0,poudre,2704,2,7,4.0
2220.0,125.0,37.0,192.0,116.0,890.0,295.0,poudre,2704,2,7,4.0
2203.0,128.0,34.0,170.0,99.0,875.0,268.0,poudre,2704,2,7,4.0
2188.0,129.0,31.0,150.0,88.0,860.0,242.0,poudre,2704,2,7,4.0
2164.0,128.0,28.0,108.0,64.0,832.0,192.0,poudre,2704,2,7,4.0
2126.0,133.0,31.0,85.0,35.0,797.0,134.0,poudre,2704,2,7,4.0
2112.0,135.0,28.0,67.0,25.0,787.0,124.0,poudre,2704,2,7,4.0
2103.0,126.0,24.0,42.0,16.0,779.0,120.0,poudre,2704,2,7,4.0
2080.0,62.0,8.0,0.0,0.0,765.0,134.0,poudre,2705,2,7,4.0
2289.0,36.0,36.0,192.0,128.0,782.0,595.0,poudre,2717,2,7,3.0
2257.0,102.0,16.0,0.0,0.0,1050.0,973.0,poudre,2717,2,7,4.0
2250.0,72.0,17.0,0.0,0.0,1020.0,990.0,poudre,2717,2,7,4.0
1997.0,45.0,25.0,0.0,0.0,150.0,234.0,poudre,5101,5,1,4.0
2155.0,347.0,9.0,30.0,-3.0,942.0,847.0,poudre,5101,5,1,4.0
2231.0,333.0,36.0,182.0,101.0,934.0,474.0,poudre,4703,4,7,3.0
2247.0,331.0,17.0,240.0,135.0,808.0,283.0,poudre,4703,4,7,3.0
2324.0,354.0,13.0,437.0,105.0,696.0,503.0,poudre,2717,2,7,3.0
2107.0,130.0,19.0,30.0,3.0,1350.0,895.0,poudre,2702,2,7,4.0
2111.0,321.0,17.0,30.0,7.0,1351.0,883.0,poudre,6102,6,1,4.0
2107.0,23.0,22.0,30.0,6.0,1355.0,875.0,poudre,6102,6,1,4.0
2104.0,328.0,13.0,0.0,0.0,1358.0,872.0,poudre,6102,6,1,4.0
2096.0,338.0,8.0,0.0,0.0,1377.0,872.0,poudre,6102,6,1,4.0
2324.0,274.0,21.0,450.0,243.0,1473.0,1008.0,poudre,4703,4,7,3.0
2335.0,68.0,8.0,499.0,256.0,1423.0,1001.0,poudre,2703,2,7,4.0
2327.0,96.0,19.0,516.0,33.0,1398.0,972.0,poudre,2703,2,7,4.0
2315.0,102.0,23.0,499.0,21.0,1374.0,942.0,poudre,2703,2,7,4.0
2291.0,157.0,10.0,470.0,-2.0,1326.0,883.0,poudre,2703,2,7,4.0
2298.0,240.0,18.0,457.0,4.0,1302.0,853.0,poudre,2703,2,7,4.0
2341.0,231.0,26.0,430.0,47.0,1233.0,765.0,poudre,2717,2,7,4.0
2322.0,127.0,34.0,420.0,28.0,1167.0,677.0,poudre,2704,2,7,4.0
2289.0,125.0,29.0,404.0,164.0,1124.0,618.0,poudre,2704,2,7,4.0
2277.0,143.0,22.0,382.0,152.0,1103.0,589.0,poudre,2704,2,7,4.0
2275.0,197.0,18.0,361.0,155.0,1082.0,560.0,poudre,2704,2,7,4.0
2284.0,229.0,24.0,339.0,164.0,1062.0,532.0,poudre,2704,2,7,4.0
2296.0,234.0,29.0,319.0,176.0,1041.0,503.0,poudre,2704,2,7,4.0
2311.0,208.0,23.0,300.0,191.0,1022.0,474.0,poudre,2704,2,7,4.0
2308.0,150.0,27.0,283.0,195.0,1003.0,446.0,poudre,2704,2,7,4.0
2293.0,131.0,38.0,268.0,180.0,984.0,418.0,poudre,2704,2,7,4.0
2207.0,125.0,35.0,170.0,96.0,916.0,309.0,poudre,2704,2,7,4.0
2191.0,127.0,33.0,150.0,87.0,900.0,283.0,poudre,2704,2,7,4.0
2164.0,136.0,30.0,108.0,64.0,872.0,234.0,poudre,2704,2,7,4.0
2126.0,137.0,32.0,60.0,26.0,836.0,175.0,poudre,2704,2,7,4.0
2094.0,136.0,14.0,30.0,7.0,808.0,150.0,poudre,2704,2,7,4.0
2087.0,79.0,10.0,0.0,0.0,800.0,153.0,poudre,2704,2,7,4.0
2146.0,273.0,27.0,108.0,43.0,780.0,258.0,poudre,4703,4,7,3.0
2282.0,319.0,28.0,306.0,102.0,816.0,560.0,poudre,4703,4,7,3.0
2283.0,8.0,37.0,180.0,122.0,741.0,484.0,poudre,4703,4,7,3.0
2323.0,334.0,15.0,301.0,113.0,932.0,845.0,poudre,2717,2,7,3.0
2272.0,95.0,18.0,30.0,9.0,1110.0,926.0,poudre,2717,2,7,4.0
2263.0,68.0,13.0,0.0,0.0,1080.0,939.0,poudre,2717,2,7,4.0
2261.0,31.0,15.0,0.0,0.0,1050.0,953.0,poudre,2717,2,7,6.0
2086.0,56.0,22.0,0.0,0.0,570.0,626.0,poudre,2717,2,7,4.0
2073.0,76.0,21.0,0.0,0.0,540.0,598.0,poudre,5101,5,1,4.0
2015.0,93.0,12.0,0.0,0.0,330.0,402.0,poudre,5101,5,1,4.0
1995.0,52.0,22.0,0.0,0.0,120.0,234.0,poudre,5101,5,1,4.0
2414.0,233.0,7.0,391.0,216.0,402.0,780.0,poudre,4704,4,7,3.0
2317.0,1.0,9.0,390.0,98.0,720.0,351.0,poudre,2717,2,7,3.0
2106.0,300.0,15.0,0.0,0.0,1320.0,918.0,poudre,6102,6,1,4.0
2128.0,354.0,20.0,60.0,24.0,1323.0,908.0,poudre,4703,4,7,3.0
2113.0,11.0,17.0,0.0,0.0,1328.0,902.0,poudre,6102,6,1,4.0
2297.0,294.0,29.0,391.0,222.0,1476.0,1006.0,poudre,4703,4,7,3.0
2324.0,92.0,24.0,541.0,245.0,1416.0,977.0,poudre,2703,2,7,4.0
2311.0,102.0,25.0,525.0,17.0,1392.0,947.0,poudre,2703,2,7,4.0
2298.0,107.0,22.0,510.0,4.0,1368.0,918.0,poudre,2703,2,7,4.0
2289.0,141.0,10.0,497.0,-4.0,1345.0,888.0,poudre,2703,2,7,4.0
2291.0,228.0,18.0,485.0,-2.0,1321.0,859.0,poudre,2703,2,7,4.0
2327.0,215.0,26.0,459.0,33.0,1253.0,771.0,poudre,2717,2,7,4.0
2333.0,172.0,24.0,454.0,39.0,1231.0,742.0,poudre,2717,2,7,4.0
2309.0,128.0,32.0,433.0,183.0,1188.0,684.0,poudre,2704,2,7,4.0
2280.0,124.0,29.0,384.0,155.0,1146.0,626.0,poudre,2704,2,7,4.0
2267.0,142.0,23.0,361.0,142.0,1124.0,598.0,poudre,2704,2,7,4.0
2265.0,194.0,20.0,339.0,140.0,1104.0,569.0,poudre,2704,2,7,4.0
2273.0,220.0,27.0,319.0,153.0,1084.0,541.0,poudre,2704,2,7,4.0
2296.0,194.0,28.0,277.0,176.0,1045.0,485.0,poudre,2704,2,7,4.0
2294.0,153.0,32.0,258.0,174.0,1026.0,457.0,poudre,2704,2,7,4.0
2279.0,130.0,39.0,242.0,166.0,1008.0,430.0,poudre,2704,2,7,4.0
2255.0,123.0,41.0,228.0,142.0,990.0,402.0,poudre,2704,2,7,4.0
2234.0,121.0,39.0,201.0,121.0,973.0,376.0,poudre,2704,2,7,4.0
2214.0,120.0,37.0,175.0,103.0,957.0,350.0,poudre,2704,2,7,4.0
2180.0,125.0,33.0,127.0,69.0,927.0,300.0,poudre,2704,2,7,4.0
2138.0,136.0,33.0,67.0,38.0,886.0,234.0,poudre,2704,2,7,4.0
2124.0,137.0,33.0,42.0,24.0,875.0,216.0,poudre,2704,2,7,4.0
2110.0,138.0,28.0,30.0,10.0,864.0,201.0,poudre,2704,2,7,4.0
2100.0,127.0,19.0,30.0,0.0,854.0,190.0,poudre,2704,2,7,4.0
2090.0,90.0,7.0,30.0,0.0,845.0,182.0,poudre,2704,2,7,4.0
2091.0,355.0,10.0,0.0,0.0,837.0,180.0,poudre,2704,2,7,4.0
2094.0,4.0,17.0,0.0,0.0,830.0,182.0,poudre,2705,2,7,4.0
2094.0,9.0,17.0,0.0,0.0,824.0,190.0,poudre,2705,2,7,4.0
2092.0,343.0,13.0,0.0,0.0,819.0,201.0,poudre,2705,2,7,4.0
2275.0,294.0,31.0,150.0,65.0,865.0,716.0,poudre,2717,2,7,6.0
2285.0,57.0,18.0,67.0,22.0,1124.0,886.0,poudre,2717,2,7,4.0
2261.0,45.0,27.0,60.0,4.0,990.0,957.0,poudre,2706,2,7,6.0
2233.0,63.0,31.0,85.0,-7.0,930.0,983.0,poudre,2706,2,7,6.0
2149.0,59.0,21.0,67.0,21.0,750.0,808.0,poudre,2706,2,7,6.0
2097.0,53.0,26.0,30.0,3.0,570.0,636.0,poudre,2706,2,7,6.0
2049.0,87.0,24.0,0.0,0.0,480.0,552.0,poudre,5101,5,1,4.0
2016.0,352.0,10.0,0.0,0.0,330.0,417.0,poudre,5101,5,1,4.0
2328.0,155.0,5.0,395.0,66.0,182.0,495.0,poudre,2705,2,7,3.0
2337.0,267.0,19.0,437.0,75.0,255.0,641.0,poudre,4703,4,7,3.0
2264.0,310.0,15.0,300.0,152.0,845.0,228.0,poudre,4703,4,7,3.0
2299.0,296.0,23.0,306.0,187.0,808.0,150.0,poudre,4703,4,7,3.0
2330.0,35.0,8.0,360.0,106.0,760.0,108.0,poudre,2717,2,7,3.0
2115.0,163.0,16.0,42.0,5.0,1293.0,1008.0,poudre,2702,2,7,4.0
2104.0,154.0,9.0,30.0,-1.0,1290.0,977.0,poudre,6102,6,1,4.0
2122.0,50.0,14.0,0.0,0.0,1299.0,932.0,poudre,6102,6,1,4.0
2109.0,97.0,15.0,0.0,0.0,1307.0,930.0,poudre,2702,2,7,4.0
2146.0,304.0,40.0,85.0,50.0,1332.0,938.0,poudre,4703,4,7,3.0
2290.0,297.0,25.0,365.0,214.0,1436.0,1020.0,poudre,4703,4,7,3.0
2342.0,77.0,18.0,514.0,261.0,1458.0,1012.0,poudre,2703,2,7,4.0
2326.0,86.0,27.0,543.0,241.0,1434.0,983.0,poudre,2703,2,7,4.0
2295.0,95.0,21.0,537.0,1.0,1387.0,924.0,poudre,2703,2,7,4.0
2294.0,241.0,23.0,503.0,0.0,1318.0,837.0,poudre,2717,2,7,4.0
2306.0,234.0,24.0,495.0,12.0,1296.0,808.0,poudre,2717,2,7,4.0
2298.0,133.0,30.0,417.0,172.0,1209.0,693.0,poudre,2704,2,7,4.0
2271.0,122.0,28.0,366.0,145.0,1167.0,636.0,poudre,2704,2,7,4.0
2258.0,137.0,24.0,342.0,133.0,1146.0,607.0,poudre,2704,2,7,4.0
2253.0,183.0,22.0,319.0,128.0,1126.0,579.0,poudre,2704,2,7,4.0
2260.0,210.0,29.0,297.0,135.0,1106.0,552.0,poudre,2704,2,7,4.0
2271.0,207.0,33.0,277.0,151.0,1087.0,524.0,poudre,2704,2,7,4.0
2273.0,161.0,37.0,234.0,153.0,1050.0,470.0,poudre,2704,2,7,4.0
2242.0,126.0,38.0,201.0,129.0,1015.0,417.0,poudre,2704,2,7,4.0
2169.0,116.0,32.0,108.0,58.0,953.0,319.0,poudre,2704,2,7,4.0
2153.0,123.0,32.0,85.0,42.0,939.0,297.0,poudre,2704,2,7,4.0
2139.0,129.0,31.0,67.0,35.0,926.0,277.0,poudre,2704,2,7,4.0
2100.0,352.0,23.0,0.0,0.0,874.0,212.0,poudre,2705,2,7,4.0
2100.0,6.0,19.0,0.0,0.0,849.0,228.0,poudre,2705,2,7,4.0
2336.0,18.0,32.0,247.0,175.0,832.0,488.0,poudre,2717,2,7,3.0
2262.0,308.0,31.0,90.0,52.0,860.0,649.0,poudre,4703,4,7,3.0
2324.0,313.0,21.0,210.0,114.0,924.0,752.0,poudre,2706,2,7,6.0
2280.0,33.0,20.0,67.0,17.0,1020.0,916.0,poudre,2706,2,7,6.0
2027.0,102.0,12.0,0.0,0.0,420.0,510.0,poudre,5101,5,1,4.0
2021.0,343.0,13.0,0.0,0.0,360.0,458.0,poudre,5101,5,1,4.0
2361.0,280.0,22.0,430.0,109.0,319.0,696.0,poudre,4703,4,7,3.0
2158.0,351.0,11.0,0.0,0.0,981.0,738.0,poudre,5101,5,1,4.0
2162.0,322.0,16.0,30.0,9.0,993.0,752.0,poudre,4703,4,7,3.0
2302.0,336.0,31.0,277.0,164.0,984.0,424.0,poudre,4703,4,7,3.0
2328.0,106.0,8.0,331.0,104.0,785.0,108.0,poudre,2717,2,7,3.0
2326.0,108.0,8.0,335.0,102.0,782.0,134.0,poudre,2703,2,7,3.0
2115.0,164.0,18.0,30.0,5.0,1273.0,1073.0,poudre,2702,2,7,4.0
2116.0,8.0,2.0,30.0,0.0,1266.0,1048.0,poudre,2702,2,7,4.0
2110.0,60.0,9.0,0.0,0.0,1261.0,1025.0,poudre,6102,6,1,4.0
2106.0,47.0,8.0,0.0,0.0,1260.0,1015.0,poudre,6102,6,1,4.0
2107.0,354.0,7.0,0.0,0.0,1260.0,1006.0,poudre,6102,6,1,4.0
2116.0,77.0,16.0,0.0,0.0,1273.0,960.0,poudre,6102,6,1,4.0
2106.0,52.0,13.0,0.0,0.0,1277.0,960.0,poudre,6102,6,1,4.0
2326.0,282.0,25.0,430.0,253.0,1437.0,1073.0,poudre,4703,4,7,3.0
2346.0,181.0,10.0,488.0,270.0,1466.0,1048.0,poudre,2703,2,7,4.0
2339.0,126.0,21.0,518.0,264.0,1476.0,1019.0,poudre,2703,2,7,4.0
2310.0,101.0,27.0,551.0,152.0,1429.0,960.0,poudre,2703,2,7,4.0
2296.0,100.0,22.0,537.0,138.0,1406.0,931.0,poudre,2703,2,7,4.0
2286.0,109.0,13.0,524.0,128.0,1383.0,902.0,poudre,2703,2,7,4.0
2290.0,238.0,20.0,497.0,150.0,1338.0,845.0,poudre,2703,2,7,4.0
2302.0,226.0,22.0,484.0,162.0,1316.0,816.0,poudre,2717,2,7,4.0
2305.0,160.0,28.0,457.0,169.0,1273.0,759.0,poudre,2704,2,7,4.0
2284.0,144.0,29.0,402.0,154.0,1230.0,702.0,poudre,2704,2,7,4.0
2277.0,135.0,27.0,376.0,151.0,1209.0,674.0,poudre,2704,2,7,4.0
2263.0,126.0,29.0,350.0,137.0,1189.0,646.0,poudre,2704,2,7,4.0
2240.0,171.0,22.0,300.0,115.0,1149.0,591.0,poudre,2704,2,7,4.0
2244.0,202.0,28.0,277.0,119.0,1129.0,564.0,poudre,2704,2,7,4.0
2249.0,163.0,37.0,212.0,129.0,1074.0,484.0,poudre,2704,2,7,4.0
2242.0,149.0,37.0,192.0,122.0,1057.0,458.0,poudre,2704,2,7,4.0
2227.0,137.0,35.0,175.0,107.0,1040.0,433.0,poudre,2704,2,7,4.0
2199.0,116.0,30.0,150.0,86.0,1008.0,384.0,poudre,2704,2,7,4.0
2182.0,107.0,30.0,124.0,69.0,994.0,361.0,poudre,2704,2,7,4.0
2164.0,105.0,32.0,95.0,53.0,979.0,339.0,poudre,2704,2,7,4.0
2143.0,110.0,32.0,67.0,32.0,966.0,319.0,poudre,2704,2,7,4.0
2128.0,117.0,28.0,42.0,17.0,953.0,300.0,poudre,2704,2,7,4.0
2108.0,338.0,16.0,0.0,0.0,920.0,256.0,poudre,2705,2,7,4.0
2166.0,266.0,27.0,95.0,44.0,870.0,361.0,poudre,2702,2,7,3.0
2340.0,321.0,13.0,272.0,130.0,984.0,752.0,poudre,2706,2,7,6.0
2311.0,22.0,23.0,127.0,48.0,1149.0,819.0,poudre,2706,2,7,6.0
2034.0,104.0,16.0,0.0,0.0,450.0,551.0,poudre,5101,5,1,4.0
2027.0,19.0,11.0,0.0,0.0,420.0,525.0,poudre,5101,5,1,4.0
2061.0,46.0,31.0,108.0,66.0,180.0,342.0,poudre,4703,4,7,3.0
2317.0,251.0,10.0,362.0,55.0,268.0,573.0,poudre,4703,4,7,3.0
2164.0,337.0,10.0,0.0,0.0,1008.0,711.0,poudre,5101,5,1,4.0
2177.0,316.0,22.0,60.0,24.0,1033.0,741.0,poudre,4703,4,7,3.0
2275.0,313.0,17.0,350.0,51.0,899.0,212.0,poudre,4703,4,7,3.0
2123.0,141.0,26.0,42.0,12.0,1259.0,1142.0,poudre,2702,2,7,4.0
2108.0,155.0,7.0,30.0,-1.0,1248.0,1114.0,poudre,2702,2,7,4.0
2117.0,327.0,14.0,0.0,0.0,1239.0,1087.0,poudre,6102,6,1,4.0
2108.0,340.0,12.0,30.0,2.0,1230.0,1034.0,poudre,6102,6,1,4.0
2291.0,118.0,23.0,510.0,133.0,1425.0,940.0,poudre,2703,2,7,4.0
2280.0,152.0,31.0,417.0,144.0,1273.0,741.0,poudre,2704,2,7,4.0
2264.0,146.0,30.0,362.0,134.0,1231.0,685.0,poudre,2704,2,7,4.0
2231.0,190.0,26.0,258.0,106.0,1153.0,577.0,poudre,2704,2,7,4.0
2201.0,140.0,32.0,134.0,81.0,1050.0,426.0,poudre,2704,2,7,4.0
2189.0,133.0,30.0,124.0,76.0,1034.0,404.0,poudre,2704,2,7,4.0
2176.0,121.0,29.0,108.0,63.0,1020.0,382.0,poudre,2704,2,7,4.0
2160.0,108.0,32.0,85.0,47.0,1006.0,361.0,poudre,2704,2,7,4.0
2140.0,105.0,32.0,60.0,29.0,993.0,342.0,poudre,2704,2,7,4.0
2111.0,95.0,13.0,0.0,0.0,969.0,309.0,poudre,2704,2,7,4.0
2122.0,5.0,22.0,0.0,0.0,902.0,309.0,poudre,2705,2,7,4.0
2278.0,18.0,33.0,335.0,117.0,819.0,313.0,poudre,4703,4,7,3.0
2270.0,11.0,33.0,339.0,195.0,812.0,301.0,poudre,4703,4,7,3.0
2237.0,22.0,33.0,268.0,128.0,810.0,313.0,poudre,4703,4,7,3.0
2233.0,352.0,19.0,108.0,-32.0,824.0,404.0,poudre,4703,4,7,3.0
2256.0,359.0,19.0,0.0,0.0,864.0,516.0,poudre,4703,4,7,3.0
2340.0,283.0,9.0,247.0,130.0,990.0,721.0,poudre,2706,2,7,6.0
2317.0,27.0,23.0,134.0,54.0,1140.0,805.0,poudre,2706,2,7,6.0
2037.0,125.0,19.0,0.0,0.0,481.0,592.0,poudre,2704,2,7,4.0
2290.0,171.0,6.0,300.0,28.0,127.0,301.0,poudre,4703,4,7,4.0
2168.0,316.0,15.0,0.0,0.0,1034.0,685.0,poudre,5101,5,1,4.0
2294.0,330.0,31.0,268.0,149.0,1188.0,660.0,poudre,4703,4,7,3.0
2314.0,321.0,21.0,330.0,171.0,1068.0,480.0,poudre,4703,4,7,3.0
2124.0,145.0,19.0,30.0,8.0,1237.0,1183.0,poudre,2702,2,7,4.0
2114.0,336.0,19.0,0.0,0.0,1218.0,1140.0,poudre,6102,6,1,4.0
2129.0,341.0,27.0,30.0,19.0,1209.0,1115.0,poudre,6102,6,1,4.0
2157.0,43.0,37.0,67.0,32.0,1206.0,1024.0,poudre,4703,4,7,3.0
2305.0,132.0,24.0,516.0,142.0,1448.0,1006.0,poudre,2703,2,7,4.0
2295.0,127.0,23.0,499.0,132.0,1465.0,977.0,poudre,2703,2,7,4.0
2276.0,122.0,13.0,470.0,118.0,1423.0,920.0,poudre,2703,2,7,4.0
2272.0,161.0,9.0,457.0,114.0,1401.0,892.0,poudre,2703,2,7,4.0
2273.0,186.0,23.0,430.0,127.0,1358.0,836.0,poudre,2703,2,7,4.0
2275.0,174.0,26.0,417.0,135.0,1337.0,808.0,poudre,2704,2,7,4.0
2263.0,152.0,27.0,390.0,127.0,1294.0,752.0,poudre,2704,2,7,4.0
2228.0,129.0,23.0,295.0,102.0,1214.0,644.0,poudre,2704,2,7,4.0
2214.0,173.0,22.0,242.0,88.0,1176.0,592.0,poudre,2704,2,7,4.0
2216.0,185.0,27.0,216.0,91.0,1158.0,566.0,poudre,2704,2,7,4.0
2219.0,175.0,28.0,192.0,94.0,1140.0,541.0,poudre,2704,2,7,4.0
2208.0,148.0,30.0,150.0,88.0,1107.0,492.0,poudre,2704,2,7,4.0
2175.0,147.0,32.0,95.0,55.0,1061.0,424.0,poudre,2704,2,7,4.0
2165.0,141.0,31.0,85.0,52.0,1047.0,404.0,poudre,2704,2,7,4.0
2154.0,126.0,33.0,67.0,41.0,1033.0,384.0,poudre,2704,2,7,4.0
2118.0,113.0,22.0,30.0,7.0,1008.0,350.0,poudre,2704,2,7,4.0
2140.0,23.0,35.0,30.0,18.0,932.0,335.0,poudre,4703,4,7,3.0
2130.0,16.0,22.0,0.0,0.0,930.0,350.0,poudre,4703,4,7,4.0
2320.0,62.0,22.0,258.0,60.0,866.0,324.0,poudre,2717,2,7,3.0
2251.0,12.0,30.0,242.0,-14.0,840.0,295.0,poudre,4703,4,7,3.0
2269.0,325.0,25.0,42.0,13.0,902.0,525.0,poudre,4703,4,7,3.0
2316.0,330.0,27.0,150.0,106.0,953.0,631.0,poudre,2706,2,7,6.0
2350.0,347.0,6.0,309.0,87.0,1087.0,706.0,poudre,2717,2,7,6.0
2039.0,130.0,17.0,0.0,0.0,514.0,633.0,poudre,2704,2,7,4.0
2080.0,334.0,34.0,85.0,51.0,335.0,488.0,poudre,4703,4,7,6.0
2286.0,189.0,6.0,270.0,24.0,150.0,300.0,poudre,4703,4,7,4.0
2290.0,252.0,12.0,270.0,28.0,170.0,330.0,poudre,4703,4,7,3.0
2167.0,302.0,9.0,0.0,0.0,1015.0,644.0,poudre,5101,5,1,4.0
2220.0,326.0,30.0,124.0,67.0,1114.0,726.0,poudre,4703,4,7,3.0
2302.0,106.0,16.0,379.0,166.0,1024.0,361.0,poudre,2717,2,7,3.0
2121.0,162.0,23.0,0.0,0.0,1224.0,1240.0,poudre,2702,2,7,4.0
2121.0,334.0,21.0,0.0,0.0,1194.0,1181.0,poudre,6102,6,1,4.0
2128.0,331.0,30.0,30.0,17.0,1189.0,1167.0,poudre,6102,6,1,4.0
2192.0,36.0,31.0,108.0,67.0,1173.0,1057.0,poudre,4703,4,7,3.0
2297.0,113.0,18.0,492.0,134.0,1423.0,1015.0,poudre,2703,2,7,4.0
2287.0,101.0,16.0,474.0,124.0,1440.0,987.0,poudre,2703,2,7,4.0
2270.0,53.0,9.0,430.0,112.0,1421.0,902.0,poudre,2703,2,7,3.0
2206.0,97.0,13.0,228.0,80.0,1200.0,607.0,poudre,4703,4,7,4.0
2203.0,158.0,15.0,201.0,77.0,1182.0,582.0,poudre,2704,2,7,4.0
2200.0,158.0,27.0,150.0,75.0,1148.0,534.0,poudre,2704,2,7,4.0
2180.0,141.0,34.0,108.0,60.0,1116.0,488.0,poudre,2704,2,7,4.0
2167.0,145.0,34.0,85.0,47.0,1101.0,467.0,poudre,2704,2,7,4.0
2157.0,151.0,33.0,67.0,37.0,1087.0,446.0,poudre,2704,2,7,4.0
2137.0,140.0,33.0,42.0,24.0,1060.0,408.0,poudre,2704,2,7,4.0
2123.0,130.0,27.0,30.0,10.0,1048.0,391.0,poudre,2704,2,7,4.0
2140.0,333.0,20.0,0.0,0.0,960.0,391.0,poudre,2702,2,7,4.0
2306.0,224.0,25.0,175.0,75.0,979.0,484.0,poudre,2717,2,7,3.0
2317.0,311.0,25.0,134.0,88.0,966.0,591.0,poudre,2706,2,7,6.0
2332.0,336.0,11.0,190.0,122.0,994.0,646.0,poudre,2706,2,7,6.0
2331.0,305.0,6.0,216.0,121.0,1008.0,661.0,poudre,2706,2,7,6.0
2338.0,305.0,9.0,268.0,128.0,1040.0,661.0,poudre,2717,2,7,6.0
2356.0,332.0,13.0,324.0,93.0,1110.0,677.0,poudre,2717,2,7,6.0
2039.0,350.0,7.0,0.0,0.0,518.0,649.0,poudre,5101,5,1,4.0
2043.0,330.0,20.0,30.0,4.0,488.0,624.0,poudre,5101,5,1,6.0
2045.0,46.0,22.0,124.0,67.0,127.0,379.0,poudre,2705,2,7,6.0
2186.0,300.0,28.0,30.0,19.0,1053.0,633.0,poudre,4703,4,7,3.0
2255.0,324.0,33.0,190.0,103.0,1168.0,743.0,poudre,4703,4,7,3.0
2320.0,316.0,28.0,323.0,171.0,1231.0,663.0,poudre,4703,4,7,3.0
2297.0,332.0,14.0,277.0,73.0,981.0,218.0,poudre,4703,4,7,3.0
2304.0,331.0,11.0,242.0,80.0,959.0,162.0,poudre,2717,2,7,3.0
2130.0,172.0,11.0,60.0,2.0,1348.0,1299.0,poudre,6102,6,1,4.0
2128.0,190.0,13.0,60.0,-3.0,1333.0,1302.0,poudre,6102,6,1,4.0
2132.0,203.0,17.0,60.0,0.0,1317.0,1307.0,poudre,2702,2,7,4.0
