elevation,aspect,slope,hhdist,vhdist,hrdist,hfpdist,wilderness_area,soil_type,climate_zone,geologic_zone,target
2904.0,189.0,24.0,534.0,200.0,618.0,1762.0,comanche,2705,2,7,5.0
2899.0,38.0,8.0,400.0,67.0,663.0,1436.0,comanche,4704,4,7,2.0
2666.0,28.0,14.0,242.0,32.0,301.0,418.0,comanche,4704,4,7,2.0
2649.0,20.0,9.0,190.0,24.0,228.0,391.0,comanche,4704,4,7,2.0
2645.0,41.0,10.0,180.0,20.0,212.0,400.0,comanche,4704,4,7,2.0
3314.0,71.0,12.0,402.0,84.0,875.0,1154.0,comanche,8772,8,7,7.0
3181.0,94.0,20.0,127.0,14.0,959.0,771.0,comanche,8772,8,7,7.0
2769.0,237.0,13.0,192.0,55.0,384.0,2184.0,comanche,4703,4,7,2.0
2845.0,213.0,24.0,402.0,132.0,551.0,1931.0,comanche,2705,2,7,2.0
2890.0,181.0,26.0,552.0,189.0,671.0,1744.0,comanche,2705,2,7,5.0
2895.0,192.0,24.0,604.0,196.0,713.0,1687.0,comanche,2705,2,7,5.0
2902.0,184.0,18.0,531.0,70.0,765.0,1615.0,comanche,2705,2,7,5.0
2883.0,62.0,10.0,365.0,51.0,690.0,1405.0,comanche,4704,4,7,5.0
2878.0,54.0,10.0,371.0,46.0,690.0,1395.0,comanche,4704,4,7,5.0
2843.0,118.0,5.0,691.0,17.0,660.0,1321.0,comanche,4704,4,7,1.0
2898.0,212.0,10.0,426.0,66.0,759.0,1574.0,comanche,2705,2,7,5.0
2885.0,76.0,8.0,335.0,53.0,720.0,1433.0,comanche,4704,4,7,5.0
3024.0,99.0,10.0,437.0,3.0,1084.0,1354.0,comanche,7756,7,7,2.0
3030.0,342.0,9.0,268.0,58.0,2242.0,2598.0,comanche,7202,7,2,1.0
3172.0,72.0,15.0,67.0,5.0,1025.0,759.0,comanche,7755,7,7,1.0
2849.0,205.0,26.0,408.0,145.0,658.0,1889.0,comanche,2705,2,7,5.0
2875.0,195.0,24.0,541.0,43.0,792.0,1698.0,comanche,2705,2,7,5.0
2887.0,210.0,11.0,446.0,55.0,808.0,1631.0,comanche,2705,2,7,5.0
2891.0,229.0,9.0,424.0,59.0,797.0,1616.0,comanche,2705,2,7,5.0
2904.0,198.0,3.0,350.0,72.0,765.0,1557.0,comanche,4704,4,7,5.0
2665.0,25.0,13.0,295.0,40.0,335.0,301.0,comanche,4703,4,7,2.0
3331.0,104.0,9.0,382.0,70.0,960.0,1259.0,comanche,8772,8,7,7.0
2846.0,193.0,23.0,424.0,145.0,711.0,1871.0,comanche,2705,2,7,5.0
2850.0,194.0,25.0,510.0,152.0,778.0,1776.0,comanche,2705,2,7,5.0
2858.0,197.0,25.0,537.0,162.0,808.0,1740.0,comanche,2705,2,7,5.0
3016.0,302.0,14.0,124.0,21.0,2393.0,1411.0,comanche,7755,7,7,2.0
3055.0,75.0,7.0,90.0,0.0,2875.0,1583.0,comanche,7756,7,7,1.0
3345.0,84.0,11.0,417.0,76.0,990.0,1354.0,comanche,8772,8,7,7.0
3172.0,336.0,16.0,192.0,48.0,1240.0,469.0,comanche,7700,7,7,1.0
3072.0,36.0,9.0,30.0,0.0,1578.0,725.0,comanche,7756,7,7,1.0
2860.0,15.0,11.0,268.0,72.0,1385.0,2955.0,comanche,7756,7,7,1.0
2820.0,213.0,22.0,342.0,116.0,698.0,1953.0,comanche,2705,2,7,5.0
2836.0,178.0,22.0,446.0,137.0,765.0,1855.0,comanche,2705,2,7,5.0
2887.0,162.0,11.0,242.0,55.0,810.0,1549.0,comanche,4704,4,7,2.0
2889.0,354.0,7.0,283.0,57.0,810.0,1492.0,comanche,4704,4,7,5.0
2889.0,6.0,7.0,300.0,57.0,808.0,1484.0,comanche,4704,4,7,5.0
2873.0,60.0,9.0,404.0,47.0,782.0,1455.0,comanche,4704,4,7,5.0
2995.0,199.0,9.0,541.0,-25.0,1455.0,1557.0,comanche,7756,7,7,2.0
3019.0,306.0,7.0,339.0,-3.0,1865.0,1560.0,comanche,7755,7,7,2.0
3335.0,86.0,10.0,361.0,72.0,1020.0,1302.0,comanche,8772,8,7,7.0
3293.0,110.0,22.0,242.0,42.0,1031.0,1129.0,comanche,8772,8,7,7.0
2886.0,48.0,11.0,342.0,38.0,1566.0,2780.0,comanche,7756,7,7,1.0
2865.0,22.0,8.0,295.0,77.0,1395.0,2958.0,comanche,7755,7,7,1.0
2811.0,220.0,20.0,319.0,110.0,725.0,1976.0,comanche,2705,2,7,5.0
2817.0,210.0,18.0,339.0,116.0,738.0,1956.0,comanche,2705,2,7,5.0
2823.0,187.0,20.0,382.0,124.0,765.0,1917.0,comanche,2705,2,7,5.0
2850.0,238.0,19.0,470.0,18.0,886.0,1756.0,comanche,2705,2,7,5.0
2886.0,255.0,11.0,366.0,54.0,882.0,1693.0,comanche,2705,2,7,5.0
3057.0,31.0,6.0,67.0,6.0,2808.0,1650.0,comanche,7756,7,7,1.0
3081.0,75.0,11.0,780.0,27.0,2468.0,2210.0,comanche,7756,7,7,1.0
2884.0,322.0,16.0,67.0,10.0,1711.0,2308.0,comanche,7202,7,2,1.0
2740.0,119.0,10.0,30.0,2.0,503.0,2508.0,comanche,6102,6,1,5.0
2727.0,62.0,7.0,0.0,0.0,484.0,2455.0,comanche,6102,6,1,5.0
2720.0,36.0,8.0,0.0,0.0,480.0,2405.0,comanche,6102,6,1,5.0
2814.0,198.0,17.0,417.0,118.0,845.0,1866.0,comanche,2705,2,7,5.0
2830.0,237.0,16.0,458.0,136.0,886.0,1814.0,comanche,2705,2,7,5.0
2892.0,39.0,3.0,277.0,60.0,859.0,1536.0,comanche,4704,4,7,5.0
2884.0,47.0,10.0,342.0,58.0,845.0,1519.0,comanche,4704,4,7,5.0
2724.0,36.0,11.0,474.0,99.0,532.0,324.0,comanche,4703,4,7,2.0
2981.0,185.0,8.0,571.0,-39.0,1328.0,1556.0,comanche,7756,7,7,2.0
3345.0,80.0,11.0,330.0,59.0,1080.0,1376.0,comanche,8772,8,7,7.0
3195.0,337.0,15.0,255.0,62.0,1317.0,531.0,comanche,7700,7,7,1.0
2789.0,226.0,20.0,255.0,88.0,765.0,2040.0,comanche,2705,2,7,5.0
2802.0,181.0,20.0,319.0,103.0,805.0,1982.0,comanche,2705,2,7,5.0
2893.0,22.0,4.0,277.0,67.0,883.0,1559.0,comanche,4704,4,7,5.0
2735.0,60.0,8.0,524.0,101.0,570.0,362.0,comanche,4703,4,7,3.0
2720.0,60.0,8.0,488.0,95.0,547.0,258.0,comanche,4703,4,7,3.0
3055.0,30.0,11.0,300.0,67.0,2274.0,2672.0,comanche,7756,7,7,1.0
3353.0,94.0,8.0,300.0,27.0,1110.0,1442.0,comanche,8772,8,7,7.0
3000.0,27.0,14.0,256.0,11.0,1739.0,1471.0,comanche,7755,7,7,2.0
2742.0,51.0,6.0,0.0,0.0,569.0,2479.0,comanche,6102,6,1,5.0
2790.0,188.0,22.0,277.0,91.0,819.0,2024.0,comanche,2705,2,7,5.0
2805.0,236.0,16.0,376.0,111.0,912.0,1897.0,comanche,2705,2,7,5.0
2885.0,28.0,15.0,390.0,59.0,900.0,1567.0,comanche,4704,4,7,2.0
2740.0,81.0,10.0,488.0,-15.0,601.0,379.0,comanche,4703,4,7,3.0
3067.0,9.0,8.0,601.0,79.0,2308.0,2451.0,comanche,7756,7,7,1.0
2745.0,18.0,9.0,30.0,1.0,598.0,2455.0,comanche,6102,6,1,2.0
2757.0,227.0,20.0,170.0,56.0,797.0,2061.0,comanche,2705,2,7,5.0
2775.0,194.0,23.0,234.0,76.0,832.0,2030.0,comanche,2705,2,7,5.0
2777.0,185.0,24.0,255.0,79.0,845.0,2021.0,comanche,2705,2,7,5.0
2783.0,213.0,14.0,309.0,88.0,899.0,1974.0,comanche,2705,2,7,5.0
2822.0,267.0,21.0,384.0,127.0,966.0,1889.0,comanche,2705,2,7,5.0
2878.0,266.0,16.0,342.0,46.0,1006.0,1812.0,comanche,2705,2,7,5.0
2734.0,110.0,11.0,466.0,-14.0,630.0,342.0,comanche,2705,2,7,3.0
3351.0,106.0,9.0,240.0,25.0,1170.0,1433.0,comanche,8772,8,7,7.0
2766.0,114.0,6.0,30.0,1.0,716.0,2569.0,comanche,4704,4,7,5.0
2756.0,208.0,20.0,170.0,57.0,836.0,2022.0,comanche,2705,2,7,5.0
2792.0,269.0,15.0,309.0,98.0,953.0,1943.0,comanche,2705,2,7,5.0
2857.0,266.0,19.0,395.0,25.0,1034.0,1868.0,comanche,2705,2,7,5.0
2876.0,242.0,16.0,335.0,44.0,1034.0,1839.0,comanche,2705,2,7,5.0
2699.0,156.0,10.0,443.0,91.0,560.0,67.0,comanche,2705,2,7,3.0
2682.0,79.0,8.0,295.0,74.0,484.0,162.0,comanche,4703,4,7,3.0
3221.0,340.0,20.0,255.0,43.0,1356.0,721.0,comanche,7700,7,7,1.0
2752.0,203.0,18.0,212.0,56.0,899.0,1964.0,comanche,2705,2,7,5.0
2794.0,285.0,17.0,283.0,99.0,979.0,1914.0,comanche,2705,2,7,5.0
2846.0,260.0,19.0,362.0,158.0,1047.0,1884.0,comanche,2705,2,7,5.0
2864.0,233.0,17.0,361.0,32.0,1072.0,1875.0,comanche,2705,2,7,5.0
2870.0,220.0,17.0,331.0,38.0,1063.0,1865.0,comanche,2705,2,7,2.0
2956.0,189.0,12.0,742.0,-64.0,1120.0,1638.0,comanche,7756,7,7,2.0
3095.0,38.0,11.0,780.0,41.0,2301.0,2333.0,comanche,7756,7,7,1.0
2708.0,76.0,7.0,0.0,0.0,702.0,2125.0,comanche,6102,6,1,5.0
2745.0,223.0,15.0,182.0,49.0,926.0,1935.0,comanche,2705,2,7,5.0
2797.0,284.0,18.0,258.0,102.0,1006.0,1885.0,comanche,2705,2,7,5.0
2807.0,284.0,18.0,277.0,116.0,1020.0,1878.0,comanche,2705,2,7,5.0
2707.0,109.0,9.0,408.0,-20.0,698.0,240.0,comanche,2705,2,7,6.0
3013.0,315.0,8.0,342.0,-21.0,1784.0,1840.0,comanche,7755,7,7,2.0
2725.0,204.0,18.0,108.0,27.0,914.0,1939.0,comanche,2705,2,7,5.0
2729.0,210.0,16.0,127.0,33.0,930.0,1928.0,comanche,2705,2,7,5.0
2757.0,252.0,18.0,175.0,63.0,979.0,1888.0,comanche,2705,2,7,5.0
2822.0,230.0,16.0,283.0,134.0,1073.0,1836.0,comanche,2705,2,7,5.0
2809.0,39.0,7.0,285.0,21.0,1057.0,1230.0,comanche,4704,4,7,2.0
2690.0,124.0,11.0,417.0,-31.0,685.0,153.0,comanche,2705,2,7,6.0
3063.0,286.0,18.0,255.0,54.0,2510.0,1710.0,comanche,7756,7,7,2.0
3067.0,55.0,10.0,335.0,5.0,1861.0,1183.0,comanche,7755,7,7,1.0
3001.0,50.0,11.0,362.0,72.0,1952.0,1756.0,comanche,7756,7,7,2.0
2712.0,213.0,18.0,67.0,14.0,918.0,1922.0,comanche,2705,2,7,1.0
2722.0,216.0,16.0,108.0,26.0,957.0,1900.0,comanche,2705,2,7,5.0
2735.0,227.0,18.0,124.0,40.0,981.0,1879.0,comanche,2705,2,7,5.0
2753.0,234.0,22.0,150.0,59.0,1006.0,1860.0,comanche,2705,2,7,5.0
2763.0,236.0,23.0,162.0,68.0,1020.0,1851.0,comanche,2705,2,7,5.0
2784.0,232.0,23.0,192.0,93.0,1047.0,1834.0,comanche,2705,2,7,5.0
2794.0,228.0,22.0,212.0,103.0,1060.0,1826.0,comanche,2705,2,7,5.0
2802.0,223.0,21.0,228.0,111.0,1073.0,1819.0,comanche,2705,2,7,5.0
2733.0,68.0,12.0,313.0,-2.0,781.0,365.0,comanche,4703,4,7,6.0
2727.0,58.0,12.0,323.0,-5.0,779.0,335.0,comanche,4703,4,7,6.0
2709.0,64.0,14.0,351.0,-14.0,752.0,247.0,comanche,4703,4,7,6.0
2656.0,161.0,17.0,361.0,52.0,553.0,162.0,comanche,2705,2,7,3.0
2642.0,147.0,19.0,258.0,41.0,469.0,277.0,comanche,2705,2,7,3.0
2883.0,236.0,19.0,499.0,259.0,782.0,1719.0,comanche,7756,7,7,2.0
3051.0,3.0,15.0,424.0,22.0,1924.0,1463.0,comanche,7756,7,7,2.0
2964.0,91.0,14.0,190.0,35.0,1980.0,1935.0,comanche,7755,7,7,2.0
2763.0,219.0,29.0,150.0,72.0,1060.0,1813.0,comanche,2705,2,7,5.0
2773.0,219.0,28.0,170.0,82.0,1073.0,1805.0,comanche,2705,2,7,5.0
2802.0,198.0,25.0,228.0,118.0,1127.0,1777.0,comanche,2705,2,7,5.0
2811.0,203.0,25.0,256.0,128.0,1154.0,1766.0,comanche,2705,2,7,5.0
2839.0,127.0,16.0,134.0,7.0,1144.0,1740.0,comanche,4703,4,7,2.0
2810.0,32.0,3.0,240.0,22.0,969.0,934.0,comanche,2703,2,7,2.0
3042.0,84.0,21.0,120.0,41.0,2016.0,2958.0,comanche,7757,7,7,1.0
2790.0,45.0,7.0,0.0,0.0,932.0,2527.0,comanche,4704,4,7,5.0
2777.0,207.0,29.0,175.0,89.0,1127.0,1761.0,comanche,2705,2,7,5.0
2793.0,201.0,26.0,216.0,110.0,1167.0,1742.0,comanche,2705,2,7,5.0
2773.0,144.0,12.0,240.0,17.0,882.0,612.0,comanche,4704,4,7,3.0
2794.0,62.0,6.0,0.0,0.0,973.0,2529.0,comanche,4704,4,7,5.0
2707.0,202.0,20.0,42.0,12.0,1064.0,1794.0,comanche,2705,2,7,1.0
2716.0,205.0,26.0,67.0,25.0,1087.0,1774.0,comanche,2705,2,7,5.0
2723.0,209.0,29.0,85.0,32.0,1100.0,1765.0,comanche,2705,2,7,5.0
2791.0,203.0,25.0,216.0,109.0,1221.0,1702.0,comanche,2705,2,7,5.0
2895.0,184.0,15.0,553.0,261.0,983.0,1800.0,comanche,7756,7,7,2.0
3076.0,12.0,12.0,466.0,2.0,1984.0,1298.0,comanche,7756,7,7,2.0
2748.0,1.0,16.0,108.0,16.0,866.0,1989.0,comanche,4703,4,7,1.0
2765.0,206.0,27.0,162.0,83.0,1221.0,1683.0,comanche,2705,2,7,5.0
2762.0,164.0,11.0,180.0,13.0,940.0,626.0,comanche,2703,2,7,3.0
2790.0,219.0,25.0,306.0,169.0,626.0,1668.0,comanche,7757,7,7,2.0
3025.0,301.0,10.0,400.0,-9.0,1784.0,2026.0,comanche,7755,7,7,2.0
2759.0,207.0,26.0,150.0,80.0,1261.0,1648.0,comanche,2705,2,7,5.0
2798.0,165.0,13.0,120.0,15.0,1103.0,1012.0,comanche,2703,2,7,3.0
3072.0,286.0,10.0,361.0,65.0,2561.0,1890.0,comanche,7756,7,7,2.0
3107.0,11.0,10.0,591.0,29.0,1992.0,2673.0,comanche,7756,7,7,1.0
3100.0,42.0,6.0,390.0,99.0,1936.0,2825.0,comanche,7756,7,7,1.0
2688.0,128.0,3.0,0.0,0.0,1153.0,1699.0,comanche,6102,6,1,1.0
2797.0,175.0,11.0,60.0,9.0,1181.0,1136.0,comanche,2703,2,7,3.0
2793.0,165.0,14.0,85.0,10.0,1142.0,1048.0,comanche,2703,2,7,3.0
2733.0,85.0,8.0,190.0,18.0,914.0,339.0,comanche,4703,4,7,3.0
3119.0,347.0,5.0,765.0,65.0,2080.0,2493.0,comanche,7756,7,7,1.0
3107.0,23.0,5.0,443.0,32.0,1921.0,2801.0,comanche,7756,7,7,1.0
2716.0,213.0,29.0,67.0,37.0,1288.0,1601.0,comanche,2705,2,7,5.0
2733.0,208.0,27.0,108.0,50.0,1315.0,1589.0,comanche,2705,2,7,5.0
2833.0,65.0,18.0,242.0,45.0,1299.0,1406.0,comanche,4703,4,7,2.0
2776.0,162.0,15.0,67.0,11.0,1121.0,911.0,comanche,2703,2,7,3.0
2741.0,173.0,14.0,90.0,8.0,1012.0,604.0,comanche,2703,2,7,3.0
2983.0,297.0,11.0,713.0,-51.0,1543.0,2003.0,comanche,7755,7,7,2.0
2957.0,118.0,13.0,95.0,19.0,2190.0,2041.0,comanche,7755,7,7,2.0
2688.0,51.0,10.0,402.0,4.0,750.0,323.0,comanche,4703,4,7,3.0
2651.0,234.0,30.0,85.0,34.0,469.0,1431.0,comanche,4758,4,7,2.0
3202.0,42.0,7.0,323.0,-4.0,1953.0,883.0,comanche,7755,7,7,1.0
2970.0,84.0,17.0,457.0,85.0,2054.0,2609.0,comanche,7756,7,7,2.0
2784.0,353.0,12.0,42.0,5.0,997.0,2100.0,comanche,6102,6,1,1.0
2695.0,36.0,16.0,60.0,9.0,1242.0,1605.0,comanche,4703,4,7,2.0
2705.0,206.0,26.0,67.0,24.0,1369.0,1530.0,comanche,2705,2,7,5.0
2727.0,170.0,13.0,85.0,13.0,1020.0,446.0,comanche,2703,2,7,3.0
2702.0,70.0,6.0,309.0,18.0,830.0,331.0,comanche,4703,4,7,3.0
2696.0,213.0,32.0,134.0,72.0,607.0,1495.0,comanche,4758,4,7,2.0
2755.0,143.0,18.0,60.0,8.0,1410.0,1473.0,comanche,2705,2,7,2.0
2756.0,131.0,9.0,0.0,0.0,1194.0,914.0,comanche,4704,4,7,5.0
2728.0,75.0,7.0,0.0,0.0,1113.0,700.0,comanche,4704,4,7,5.0
2724.0,90.0,2.0,0.0,0.0,1100.0,649.0,comanche,4704,4,7,5.0
2802.0,32.0,14.0,330.0,60.0,1092.0,1765.0,comanche,4704,4,7,2.0
2748.0,40.0,20.0,201.0,60.0,1195.0,1624.0,comanche,4703,4,7,2.0
2685.0,201.0,24.0,67.0,16.0,1436.0,1465.0,comanche,2705,2,7,1.0
2700.0,103.0,5.0,309.0,31.0,853.0,395.0,comanche,2703,2,7,3.0
2665.0,126.0,15.0,446.0,21.0,722.0,458.0,comanche,2703,2,7,3.0
2853.0,35.0,12.0,0.0,0.0,1332.0,2554.0,comanche,4704,4,7,2.0
2807.0,63.0,11.0,30.0,8.0,1113.0,2148.0,comanche,6102,6,1,5.0
2796.0,41.0,15.0,277.0,71.0,1148.0,1689.0,comanche,4704,4,7,2.0
2714.0,106.0,7.0,30.0,-2.0,1140.0,573.0,comanche,2703,2,7,5.0
2707.0,162.0,10.0,0.0,0.0,1103.0,516.0,comanche,2703,2,7,5.0
2702.0,178.0,11.0,85.0,10.0,1040.0,457.0,comanche,2703,2,7,3.0
2699.0,130.0,8.0,295.0,30.0,872.0,424.0,comanche,2703,2,7,3.0
2855.0,242.0,22.0,400.0,74.0,1470.0,1493.0,comanche,2705,2,7,2.0
2698.0,152.0,8.0,256.0,29.0,914.0,451.0,comanche,2703,2,7,3.0
2669.0,126.0,16.0,361.0,25.0,807.0,485.0,comanche,2703,2,7,3.0
2655.0,123.0,16.0,404.0,15.0,765.0,510.0,comanche,2703,2,7,3.0
2535.0,194.0,4.0,0.0,0.0,95.0,1452.0,comanche,2703,2,7,6.0
2669.0,45.0,6.0,30.0,-2.0,1476.0,1397.0,comanche,4703,4,7,5.0
2696.0,137.0,11.0,0.0,0.0,1146.0,551.0,comanche,2703,2,7,5.0
2692.0,156.0,10.0,0.0,0.0,1124.0,537.0,comanche,2703,2,7,5.0
2610.0,110.0,14.0,510.0,33.0,649.0,618.0,comanche,2703,2,7,5.0
2588.0,1.0,14.0,234.0,30.0,402.0,890.0,comanche,4703,4,7,3.0
2564.0,28.0,16.0,67.0,11.0,379.0,1155.0,comanche,4703,4,7,6.0
2555.0,24.0,13.0,42.0,7.0,306.0,1265.0,comanche,6102,6,1,6.0
2535.0,342.0,1.0,30.0,1.0,108.0,1461.0,comanche,2703,2,7,6.0
3005.0,264.0,9.0,720.0,-63.0,1632.0,2205.0,comanche,7755,7,7,2.0
3118.0,256.0,2.0,391.0,37.0,1708.0,2930.0,comanche,7756,7,7,1.0
2682.0,73.0,11.0,0.0,0.0,1458.0,1395.0,comanche,4703,4,7,5.0
2579.0,15.0,15.0,134.0,20.0,390.0,1061.0,comanche,4703,4,7,3.0
2544.0,38.0,15.0,60.0,0.0,201.0,1387.0,comanche,6102,6,1,6.0
2536.0,33.0,5.0,42.0,1.0,127.0,1471.0,comanche,2703,2,7,6.0
3118.0,346.0,7.0,323.0,43.0,2049.0,2403.0,comanche,7756,7,7,2.0
2681.0,15.0,14.0,42.0,4.0,1517.0,1348.0,comanche,4703,4,7,5.0
2679.0,16.0,14.0,67.0,4.0,1530.0,1339.0,comanche,4703,4,7,5.0
2865.0,222.0,13.0,446.0,227.0,1560.0,1449.0,comanche,2705,2,7,2.0
2653.0,135.0,17.0,300.0,13.0,860.0,569.0,comanche,2703,2,7,3.0
2615.0,107.0,16.0,457.0,-24.0,708.0,649.0,comanche,2703,2,7,5.0
2604.0,10.0,16.0,255.0,48.0,446.0,949.0,comanche,4703,4,7,3.0
2586.0,11.0,18.0,134.0,33.0,430.0,1154.0,comanche,4703,4,7,6.0
2551.0,35.0,18.0,90.0,3.0,216.0,1398.0,comanche,4703,4,7,6.0
3077.0,24.0,9.0,85.0,11.0,2255.0,2265.0,comanche,7756,7,7,1.0
3104.0,321.0,9.0,319.0,6.0,2382.0,2230.0,comanche,7756,7,7,2.0
3219.0,15.0,12.0,566.0,7.0,2242.0,1177.0,comanche,7755,7,7,1.0
3151.0,153.0,17.0,228.0,45.0,2382.0,1635.0,comanche,7756,7,7,2.0
2699.0,90.0,11.0,0.0,0.0,1456.0,1371.0,comanche,4703,4,7,5.0
2695.0,40.0,8.0,0.0,0.0,1473.0,1359.0,comanche,4703,4,7,5.0
2641.0,138.0,14.0,309.0,1.0,849.0,607.0,comanche,2703,2,7,3.0
2596.0,49.0,5.0,532.0,-43.0,658.0,726.0,comanche,6102,6,1,5.0
2595.0,2.0,6.0,510.0,34.0,636.0,745.0,comanche,6102,6,1,5.0
2560.0,33.0,20.0,120.0,12.0,234.0,1410.0,comanche,4703,4,7,6.0
2702.0,3.0,19.0,67.0,8.0,1531.0,1310.0,comanche,4703,4,7,5.0
2747.0,214.0,28.0,210.0,7.0,1627.0,1282.0,comanche,2705,2,7,2.0
2676.0,192.0,13.0,30.0,-3.0,1172.0,626.0,comanche,2703,2,7,5.0
2678.0,191.0,15.0,42.0,9.0,1149.0,618.0,comanche,2703,2,7,3.0
2621.0,123.0,13.0,379.0,-18.0,792.0,671.0,comanche,2703,2,7,5.0
2615.0,118.0,13.0,408.0,-24.0,768.0,685.0,comanche,6102,6,1,5.0
2600.0,54.0,6.0,495.0,-39.0,700.0,732.0,comanche,6102,6,1,5.0
2599.0,349.0,8.0,525.0,38.0,658.0,768.0,comanche,4704,4,7,3.0
2618.0,18.0,15.0,277.0,59.0,495.0,1008.0,comanche,4703,4,7,3.0
2583.0,26.0,22.0,150.0,35.0,300.0,1369.0,comanche,4703,4,7,6.0
2661.0,21.0,22.0,124.0,37.0,716.0,1211.0,comanche,7757,7,7,2.0
3078.0,113.0,16.0,30.0,3.0,1511.0,3055.0,comanche,7202,7,2,1.0
3239.0,5.0,11.0,384.0,46.0,2384.0,1343.0,comanche,7756,7,7,1.0
2742.0,150.0,25.0,42.0,17.0,1387.0,1448.0,comanche,2705,2,7,5.0
2721.0,147.0,18.0,30.0,4.0,1423.0,1399.0,comanche,7101,7,1,5.0
2711.0,126.0,4.0,0.0,0.0,1463.0,1355.0,comanche,4703,4,7,5.0
2655.0,154.0,14.0,127.0,15.0,1034.0,631.0,comanche,2703,2,7,3.0
2624.0,16.0,16.0,283.0,65.0,518.0,1050.0,comanche,4703,4,7,3.0
2621.0,17.0,18.0,268.0,68.0,514.0,1074.0,comanche,4703,4,7,3.0
2609.0,14.0,21.0,201.0,61.0,417.0,1276.0,comanche,4703,4,7,6.0
2594.0,25.0,23.0,180.0,46.0,319.0,1382.0,comanche,4703,4,7,6.0
3125.0,355.0,6.0,537.0,52.0,1885.0,2589.0,comanche,7756,7,7,1.0
2948.0,54.0,13.0,497.0,-4.0,2067.0,2927.0,comanche,7202,7,2,1.0
2713.0,344.0,8.0,30.0,0.0,1489.0,1329.0,comanche,4703,4,7,5.0
2721.0,346.0,20.0,67.0,15.0,1549.0,1276.0,comanche,4703,4,7,5.0
2641.0,141.0,13.0,162.0,1.0,999.0,666.0,comanche,2703,2,7,5.0
2619.0,69.0,10.0,365.0,-20.0,830.0,725.0,comanche,6102,6,1,5.0
2619.0,345.0,13.0,488.0,61.0,649.0,872.0,comanche,4704,4,7,3.0
2555.0,60.0,19.0,67.0,18.0,247.0,1557.0,comanche,4703,4,7,6.0
3220.0,101.0,16.0,283.0,47.0,2474.0,1441.0,comanche,8771,8,7,1.0
2989.0,51.0,10.0,67.0,6.0,2580.0,2306.0,comanche,7202,7,2,1.0
2952.0,55.0,13.0,470.0,0.0,2086.0,2940.0,comanche,7202,7,2,1.0
2718.0,63.0,6.0,0.0,0.0,1465.0,1365.0,comanche,7101,7,1,5.0
2716.0,7.0,8.0,30.0,0.0,1490.0,1333.0,comanche,7101,7,1,5.0
2716.0,346.0,10.0,30.0,3.0,1503.0,1317.0,comanche,4703,4,7,5.0
2722.0,338.0,14.0,60.0,9.0,1530.0,1288.0,comanche,4703,4,7,5.0
2728.0,342.0,18.0,85.0,18.0,1559.0,1261.0,comanche,4703,4,7,5.0
2658.0,150.0,10.0,0.0,0.0,1209.0,706.0,comanche,2703,2,7,5.0
2656.0,156.0,14.0,0.0,0.0,1188.0,700.0,comanche,2703,2,7,5.0
2640.0,145.0,11.0,124.0,0.0,1040.0,693.0,comanche,2703,2,7,5.0
2623.0,21.0,23.0,240.0,75.0,382.0,1384.0,comanche,4703,4,7,6.0
2543.0,65.0,15.0,30.0,7.0,270.0,1624.0,comanche,4703,4,7,6.0
3109.0,299.0,8.0,162.0,13.0,2028.0,2452.0,comanche,7756,7,7,2.0
3135.0,45.0,2.0,516.0,61.0,1842.0,2617.0,comanche,7756,7,7,1.0
2766.0,132.0,13.0,30.0,3.0,1380.0,1702.0,comanche,4704,4,7,5.0
2725.0,331.0,14.0,67.0,12.0,1543.0,1276.0,comanche,4703,4,7,5.0
2733.0,335.0,17.0,95.0,20.0,1571.0,1248.0,comanche,4703,4,7,5.0
2746.0,358.0,18.0,150.0,40.0,1631.0,1198.0,comanche,4703,4,7,5.0
2702.0,220.0,32.0,150.0,61.0,1744.0,1177.0,comanche,2705,2,7,2.0
2784.0,179.0,25.0,418.0,176.0,1678.0,1451.0,comanche,2705,2,7,2.0
2644.0,149.0,16.0,0.0,0.0,1183.0,726.0,comanche,2703,2,7,5.0
2639.0,176.0,9.0,60.0,0.0,1107.0,720.0,comanche,2703,2,7,3.0
2638.0,158.0,8.0,90.0,-1.0,1082.0,721.0,comanche,2703,2,7,5.0
2631.0,352.0,2.0,210.0,-8.0,984.0,735.0,comanche,6102,6,1,5.0
2632.0,13.0,4.0,270.0,-7.0,937.0,750.0,comanche,6102,6,1,5.0
2629.0,32.0,9.0,330.0,-10.0,892.0,769.0,comanche,4704,4,7,3.0
2631.0,334.0,10.0,531.0,74.0,700.0,918.0,comanche,4704,4,7,3.0
2645.0,4.0,15.0,313.0,97.0,566.0,1224.0,comanche,2703,2,7,3.0
2645.0,9.0,14.0,301.0,97.0,516.0,1273.0,comanche,2703,2,7,3.0
2825.0,303.0,35.0,300.0,179.0,1200.0,1585.0,comanche,7757,7,7,2.0
2943.0,322.0,17.0,570.0,297.0,1425.0,1825.0,comanche,7757,7,7,2.0
3105.0,308.0,11.0,134.0,33.0,1380.0,2992.0,comanche,7755,7,7,2.0
3157.0,121.0,12.0,67.0,16.0,2552.0,1663.0,comanche,7755,7,7,1.0
2958.0,5.0,10.0,234.0,30.0,1871.0,2797.0,comanche,7756,7,7,2.0
2728.0,338.0,13.0,85.0,12.0,1557.0,1266.0,comanche,4703,4,7,5.0
2636.0,145.0,15.0,30.0,-12.0,1199.0,755.0,comanche,2703,2,7,5.0
